"","D01.CEL","D02.CEL","D03.CEL","D04.CEL","D11.CEL","D12.CEL","D31.CEL","D32.CEL","D33.CEL","D71.CEL","D72.CEL","D73.CEL","D74.CEL","D121.CELL","D122.CEL","D123.CEL","D181.CEL","D182.CEL","D183.CEL","Symbol"
"102922_at",5.47351200338114,6.29390479196808,6.13212355305375,5.81547063257632,5.69959148431549,5.65610779148065,5.55162004720081,5.66165302760778,5.7115634955252,6.20740453744561,6.10251833668136,5.76530893438353,6.45149229290397,6.18876955911083,6.06406878565631,5.9813893282695,6.19881611558051,6.09870863912676,6.15780241596302,"Pitpnc1"
"102923_at",4.79687939851606,4.2142190575931,4.5787678207508,4.52931545749277,4.66468670175493,4.27430712780409,4.61187793585689,4.51675351477723,4.6623713046777,4.29577296449864,4.38258849026436,4.50480202220019,4.78970325363526,4.15619133143726,4.65836406857546,4.75048406081974,4.13870506289086,4.50940180689356,4.53951791148564,"Pnoc"
"102924_at",6.39711169298508,6.36559318829215,6.95888473837782,6.72037749482846,6.44239109296429,6.48431044719811,6.45866961291377,6.65412146682504,6.63310986432335,6.47644467319501,6.44083152507904,6.53775733753812,7.00331309557906,6.47787622796015,6.46709577148855,6.65448320104508,6.45965875646733,6.70004564643598,6.73583916764554,"Dtx1"
"102925_at",3.33035864028039,2.79203552912109,3.04131580452944,3.20187772574902,3.41418743315122,2.8945929192095,3.32170734618029,2.97966543339501,3.28895318415591,3.44177380995732,3.16502909055645,3.53341045815996,3.52464400495342,3.00427125965686,3.04276538576418,3.21018975357226,3.30074176585504,3.13765867657515,3.22252232497054,"Dusp9"
"102926_at",6.17431885260932,5.6339618526804,6.15443123294569,5.90641589750989,6.14708792366511,5.68198531773598,5.90593913384648,6.03972956592619,5.96379282971451,5.98834266350274,5.86131241426014,5.87897099197665,6.00260929266281,5.74220823157579,5.72463898943934,5.60635906929112,5.4834898653134,5.612440035145,5.76540535107692,"Gfra3"
"102927_s_at",7.32971373531879,7.01385035536549,7.13025383755869,7.40090247137589,7.48677122258575,7.11299424761192,7.76599076062569,7.367949705814,7.46151728860757,7.732945692465,7.57413495107861,7.43285940152361,7.78858965429367,7.40688262592301,7.56431181107081,7.41079085179527,7.17829219936005,7.4101357799369,7.51404736028895,"Htt"
"102929_s_at",6.3335280584387,6.14371017004379,6.28954485258326,6.43806855912357,6.23422171288612,6.48042148000639,6.20482825476054,6.23788747491024,5.92107148639403,5.82012057485639,5.80833542178358,5.87395858815024,5.89714652948859,6.01777177451613,5.78729095432867,5.91164336691854,6.02762847745008,5.93295489798638,6.08240357631823,"Flt3l"
"102930_at",6.45871208705379,5.80768321702161,6.27123774482677,6.16353949072269,6.19461563333414,5.81369137983058,6.30337051572743,6.01817463613605,6.31342045057152,6.14284989335955,6.03351156886198,6.033361060166,6.34792304353452,5.79607518223156,6.14410721138288,5.88599631220251,6.1314391235724,5.99662394030073,6.18413207430582,"Pmel"
"102931_at",5.08967567513249,4.32523795317121,4.84863927479961,4.79648738725205,5.01348137455868,4.77609819450359,4.83236848992626,4.79544792191274,4.96757572444812,5.03669097173508,4.62197410535695,4.90388144967724,4.93985356787281,4.47508835232265,4.70235263616092,4.76486142166128,4.89246964185899,4.73871432968064,4.84989533236735,"Wap"
"102932_at",3.63376820558915,3.2782589218732,3.40807715432377,3.78964295574841,3.34165551800455,3.27319654061538,3.16964492675212,3.33871338622038,3.3410533287064,3.33437659763892,3.17249481732106,3.30398397973408,3.34281529918728,3.19301934903186,3.41838073935055,3.48191396674221,3.45934919133085,3.35046617255578,3.38006389958567,"Nr5a2"
"102933_at",6.29527842372418,5.82261559134343,6.48550805473096,6.46206292778532,6.38934455657914,5.97967140261586,6.16568430224748,6.11258762103489,6.59807042654371,6.14975601703897,6.40261092741191,6.44049355332609,7.00143240507917,5.96789986397732,6.27593605874208,6.5405327068024,6.20342886545114,6.18394956023287,6.4287810573564,"Plxna3"
"102934_s_at",5.45950307825327,4.86647622218525,5.72043712435155,5.50212473478462,5.49952244058163,5.34209580116015,5.86893190472455,5.69313882858173,5.77683378854969,6.07777272571207,6.42238383097464,6.16470661089969,6.22625952411878,5.68187013404495,5.48698002155292,5.825241335922,5.65981316299515,5.63449086957514,5.77503710929046,"Cdc25c"
"102936_at",5.3751579218237,5.69940650958729,5.61206998018503,5.52721894223117,5.36669104611421,5.57587277323069,5.62813978053643,6.06348398292598,5.77014487030608,5.61225446752041,6.28967438054851,5.722183533154,5.86020257624322,5.71039994242194,5.63706748457725,5.7479835132159,5.56342647666439,5.77011894251358,5.62053166819548,"B4galt6"
"102938_at",6.52791000255233,5.86555109500206,6.16405714983915,6.18221211522808,6.23352818206479,5.82290729346612,6.24593959942929,6.15107987674026,6.31815147074122,6.45366231944811,6.13677929840795,6.17177862137182,6.30299144646446,6.39857216021133,6.11206386210489,6.14272499803556,6.22263986473162,6.19914137178412,6.20229691746302,"Lect2"
"102939_s_at",5.63735987505193,5.48529029278993,5.661415052503,5.83818712920516,5.73420074764205,5.34853505629816,5.46530166109201,5.74456532547941,5.80729789029601,5.57583036951321,5.60173472322349,6.05509427312848,5.80838599990613,5.66696036304539,5.64719740179816,5.72643215454974,5.67315350647502,5.75933095044298,5.99512299326729,"Cd22"
"102940_at",5.42591936575392,5.64346381408516,5.77951942547479,5.65443233425399,5.59674302812762,5.46401166981805,5.43511767375322,5.36687170185486,5.19158786726914,6.35674113323987,5.84728736925126,6.23426528709384,6.55418399419751,6.25048013943829,5.63581198825304,5.72651614400086,5.67534570585089,6.35805527268914,6.24854957159395,"Ltb"
"102942_at",6.40438128777542,6.17300205394554,6.04410594867292,6.14959324249524,6.28618612817858,6.25221465662834,6.30875709643005,5.90612813323244,5.8179064086155,6.6874208717391,6.32345118788759,6.24275701314969,6.01762078655068,6.53311635627776,6.28804604044156,6.17943990864008,6.43042934116363,6.5549742150935,5.98077212490885,"Specc1"
"102943_at",6.439361518254,6.45138790739308,6.2254020632094,6.46985410975929,6.63889174256428,6.59949711457397,6.91200445184811,6.72567516092483,6.25185333008378,6.44420808124528,6.43903483575594,5.96858478103541,6.28149147955185,6.84580546244551,6.00437307647657,6.18572333771602,6.16797817614158,6.3898329241076,5.99690615744829,"Atg7"
"102944_at",5.4306794153191,5.31387540190872,5.60633344162234,5.66425120750136,5.47328809902618,5.55596068278748,5.47553088690165,5.52400647647406,5.539906514508,5.33837859595853,5.54634430694929,5.40875700410985,6.1585265609656,5.49870649294114,5.51429327994317,5.57070433845254,5.36514850666372,5.47397976549393,5.60611169153707,"G3bp1"
"102946_r_at",7.68404481913711,7.05225568252327,7.91555864772135,7.79306604286446,7.61547331128122,7.3172836661403,7.5340790325713,7.70702357213753,8.00567424848492,7.44343427306222,7.6575962675411,7.70818431350068,8.20723864964523,7.32328378249613,7.7611802761128,7.60020707677364,7.63059482926825,7.47837612948551,7.83324393371846,"Gapdhs"
"102947_at",5.46067766672822,5.74225414241178,5.8038549973684,5.89558513137083,5.7156273548346,5.54637276541214,5.47757613446965,5.83149773516851,5.80876774177637,5.38950866543069,5.64616409122932,5.77611008036138,5.74488919188993,5.41779016025072,5.65502363440119,5.70811947972594,5.81989077007698,5.60729339976309,5.77952382097475,"Slc22a2"
"102948_at",2.98838187985399,3.08580500972941,3.15828454149288,3.22647195100718,3.32491522843856,3.25314658927256,3.20692186686394,3.13202299464776,3.25082024200754,3.46355621268574,2.94454655392393,2.9082630999732,3.13506020909315,3.05985261995462,3.24387005186505,2.88017734374309,2.92865728389864,3.18837367179781,2.98901755158133,"Gml"
"102951_at",5.99783652800183,5.86935265510229,5.86236126922014,5.76595426399731,5.78751181578943,5.6778519372264,5.77613772345777,5.58252922477271,5.90303624815372,5.69251823876396,5.56627294169311,5.7541022410169,5.79749750582116,5.75151846461371,5.61882289821074,5.65444547032463,5.7664757915127,5.71660452961426,5.68427472984617,"Cradd"
"102953_at",6.01452230853364,5.77997117141045,5.86664395487433,5.51047985256799,5.52696626174849,5.68992475810505,5.92175139599481,5.90308034460946,5.6994008032116,5.42645349724442,5.42746213646952,5.46655518558244,5.46039522574167,5.47269541319475,5.86490496531941,5.78933319474851,5.49505945750955,5.90249739056993,5.54863713955323,"Msln"
"102954_at",3.96101216417818,3.64117227650492,4.1775146302726,3.94718046914488,4.06846946597286,3.821427121759,4.13021554750443,3.74528236500476,4.2929844754023,4.12062682544954,3.91937772300338,4.13391844752156,4.12400600230643,3.80312230088712,3.97519411330865,3.86802560217851,4.09294140875054,3.74669595478712,4.34341880114225,"Sox5"
"102956_at",3.97984836564117,3.49953712495053,3.86767474892336,3.77059639398502,3.79173558871345,3.44722754143176,3.60491939944284,3.76814609525571,3.70308332753148,3.69855051290069,3.6938765059845,3.44284613777815,4.09093775118898,3.51110197972619,3.71583593967517,3.74580081239203,3.47064503938581,3.57548459488369,3.73804818049093,"Msx2"
"102957_at",3.90915324466812,3.46431694330254,3.64772072424523,3.70408918542831,3.6461202286261,3.67532013808415,4.33082950813907,3.85754971545043,3.83271143723863,4.01108377552858,4.0063284229351,3.75561949021026,3.94308725675874,3.63450235395809,3.93923799139645,3.80714641701115,3.73687129457554,3.61673726719477,4.04536176786612,"Lcp2"
"102958_at",7.1180182047768,7.69267162764253,7.44367731116802,7.27935145596778,7.35200783975788,7.26422941797016,7.00529164456236,7.14677853454743,7.11426355350147,6.76743491915538,7.1419480255145,6.73258222095217,6.71104713948267,7.45917605174064,7.16307649610449,6.63366325647371,7.02369610037909,6.9420237226283,6.9492742610139,"Ebf2"
"102959_at",3.04892146205628,2.98167664473542,3.15654617751443,3.04482520070844,3.12509161396729,2.96383182026987,2.98663189702796,2.90381194417059,3.13296916843018,3.16429785724684,2.93003878384622,3.1282399832995,3.33852286250397,2.82093968383594,3.06543016701955,3.07756708825006,3.14108720758155,3.02921786418593,3.23078722049234,"Tle4"
"102960_at",9.15269720380093,9.18452282475657,9.44775344646606,9.39220489178302,9.16095124558629,9.1544936358561,9.16491989893129,9.25741993683156,8.53523802467747,9.06501610506392,9.17619226632398,8.78606698774474,8.85595763799316,9.17509724272654,8.86710450591479,8.83953179299095,9.06396579856039,9.06846515047394,8.85501804769622,"Slc50a1"
"102961_at",5.38760557842713,5.38179727894407,5.20088749643501,5.05049209390818,5.26097219253266,5.24122010649708,5.34616202734452,5.37639692289629,5.3791298787009,5.43389521950073,5.22014800642579,5.2364874207748,5.37263532527297,5.52935802531126,5.43297634245229,5.62432194728188,5.72946832168652,5.38187178402131,5.38009350042453,"Hrg"
"102962_at",6.28660726896316,5.71397475444477,6.21407407957317,6.00506370747151,6.06224084477138,5.83675061101667,5.99362283641529,5.82651484397702,6.06447997941021,5.98813892623153,5.88123991896541,6.03425345086872,6.14695910395826,5.837684596605,6.16995532702018,6.02887117351516,6.05921993104769,5.9683459726221,6.15229780531172,"Sept1"
"102963_at",5.256365519509,5.37154358650349,5.57945478955711,5.34319893480859,5.15125697550743,5.43516624363761,5.3673994066544,5.3874729275798,5.41705260155094,5.69652180842328,5.60676511070026,5.72557543815181,5.46940854142334,5.70056525282023,5.61646288645673,5.64784826749059,5.60381894952162,5.43481820234231,5.40347928137501,"E2f1"
"102964_at",6.1315021700442,6.553867654659,6.32972962268446,6.06818863376591,6.08252865017933,6.52178618736998,6.03457178235244,6.23526800585522,6.24270328166061,6.18441012871685,6.15128399941185,6.33154086276429,5.75829539099989,6.2205560374217,6.40277661028876,6.03926203895829,6.24304698444011,6.17225851371344,6.22141501584199,"Zfp639"
"102965_at",6.69497788917882,7.11801748517394,6.60401461971424,6.72629602691468,6.75792548523057,7.18628353879385,6.67626828999372,6.78957701655317,6.59037187566887,6.89002576963224,6.88520803295378,6.50270925339809,6.44732300020295,7.04030155843888,6.73399582176648,6.42441350908443,6.73423025715302,6.43355431367095,6.7343383518455,"Znfx1"
"102966_at",4.06472185334187,4.79508757472926,3.98350105952268,4.25355918624516,4.05419916403157,4.6545283460512,3.99808523831097,4.3632972720392,4.55292732818462,4.26141230881202,4.2460944488106,4.3626168093921,4.19864801993507,4.40318449490349,4.58990622599772,4.22746504961265,4.53065640416874,4.47397355413888,4.4087351629992,"Cnot6l"
"102967_at",3.64953516766023,3.61174176100684,3.53041352946329,3.39844692778155,3.20563875059656,3.44676691857967,3.4504449593958,3.23914483187296,3.72252697078655,3.37056345634259,3.25579632116973,3.58407211528886,3.47477299878988,3.16216423817716,3.45803090842641,3.3299149947231,3.47337261221481,3.49228778393031,3.39098342920666,"Gdap1"
"102968_at",6.06606107451288,5.70108470917154,5.76264129516892,5.91865885574256,6.23153998546198,5.82720573782995,6.80157376747433,6.13249880425634,6.04158986689986,7.11558715291662,6.40059759745223,5.89302508774561,5.9896351695634,6.21332790315032,6.25015690094186,5.75325520720228,5.7805769181866,5.93692494730506,5.75374610179287,"Ggt5"
"102969_at",7.14024928533322,7.0628524584764,6.80078055399866,6.99765115270593,6.6642497860769,6.94395477969676,6.92938161469509,6.9701406751147,6.61176151869457,6.90256119921591,7.02998320608534,6.97596306835365,6.68825524708871,6.9086550481832,7.09888066168081,6.63319718703745,6.98657973962843,6.82476062642144,6.86476665444065,"Neurl4"
"102970_at",4.30069532106235,3.66683199288451,3.80909705948675,3.8226578542345,4.57333680285007,3.8233699381135,4.34865295055914,3.98722608930774,3.94199977804962,4.07787447486904,4.10623804591791,3.98343761603027,3.98823260730837,3.96014053598012,3.81936953053929,3.91685081258803,3.63589904726186,3.86114335725668,3.73662086760702,"Psmc3ip"
"102971_at",6.3475163506919,6.06487032271959,6.52516584927639,6.44710792024965,6.08079908071436,6.03134967461873,5.94030000620919,6.26743158390619,6.44082835030646,6.20167431745617,6.33898641764842,6.45986666497366,6.83624332463384,6.09956490689281,6.22782905132443,6.28497661249779,6.17015704120686,6.31080737699526,6.49957860037469,"Cd3e"
"102972_s_at",5.65877792249092,5.27209152374833,5.65120329244096,5.59938102219397,5.53364969801885,5.32690859128856,5.37477629923809,5.54110866781907,5.62438328492317,5.5509287248914,5.32232530396994,5.61744410392743,5.71899254491463,5.36912399755974,5.42188631534476,5.52173376034314,5.35203813216393,5.48727927771526,5.70230965059073,"Dab1"
"102973_f_at",4.07644002335829,2.8241704361796,2.67636164709821,2.93600365977522,2.79982071959985,2.79962791282209,2.92358217992413,2.93994694293464,3.00412113342476,3.40774328153986,2.90305360589615,2.75169259982935,3.02488714604268,3.96267509234272,2.7609245086993,3.10173193048632,2.89826558769744,3.12041138424208,2.89370530548157,"Mug2"
"102974_at",4.35451090706475,4.38743760820061,4.41413592937116,4.42074400083774,4.42372204932449,4.22338165868685,4.12619557423075,4.41433207474463,4.52327152847782,4.35931675296068,4.21277637422066,4.53986931446244,4.35344914791592,4.10534531945812,4.59621868836261,4.37278316650256,4.39073597897493,4.33382838250743,4.31880555195001,"Marco"
"102975_at",3.68910557908749,3.7434133021292,3.78057330347621,4.01881934630227,3.66834750722265,3.83771299895603,3.64321030072192,3.65550948922035,3.71765977125629,3.48793164766016,3.67205995410898,3.69341218960862,3.99474872620269,3.56796242230053,3.70392484189208,3.92225088650412,3.7927686102138,3.91297820995251,4.14551562480726,"Cd8a"
"102976_at",4.43882006054556,4.13878630079468,4.45182787600576,4.07370247460746,4.10925757176623,4.49202121278041,4.84846424154567,4.47560062857628,4.44192907608474,4.54001285451706,5.07786422133227,4.99159188619135,5.01378723888814,4.59984857620432,5.09712866714012,4.62869625758615,4.63896515796338,4.56013330754774,4.48982186878118,"Brca1"
"102977_at",5.60180077203024,5.22002071884473,5.61506169470992,5.68216043505614,5.62177122027289,5.47957754052058,5.52992186778653,5.58523986097267,5.66000654771887,5.58264527080749,5.5241142389996,5.60267096634532,5.70254070947042,5.40265468250604,5.61803787340332,5.50803608232981,5.44529555771287,5.58775838676403,5.65235115144494,"a"
"102978_at",7.74415082660277,7.0794305509386,7.56626878224286,7.60853827273564,7.54948908363902,7.37396024140457,7.88837542971068,7.62476914395845,7.65298809450763,8.0016968345594,7.57705294163279,7.72057850671301,7.71949514529459,7.68910430526524,7.74593194930767,7.89781731374948,7.68893724419489,7.98408083975102,7.77927623242891,"Mir142hg"
"102979_at",4.0907127886459,3.82104999221486,3.8313551551077,3.87439870417822,3.69913049303283,3.86034266269829,3.6822360561439,3.86233664200757,3.90558909691721,4.08174472035265,3.84840063641264,3.84516038449667,4.09553298445743,3.70035621589518,3.88795600874205,4.02519987091872,3.85976129786253,4.11742286326011,3.95099475758444,"Shf"
